source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
frozenset({'Q9NXB9'}),CHEBI:73857,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2395'}"
CHEBI:12272,frozenset({'Q9HB55'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q9HB55'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P10635'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P10635'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P20815'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P20815'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P33260'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P33260'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P05181'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P05181'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P51589'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P51589'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P11511'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P11511'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q16678'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q16678'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P11712'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P11712'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P10632'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P10632'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P04798'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P04798'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P05177'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P05177'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P13584'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P13584'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q7Z449'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q7Z449'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P08684'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P08684'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P24462'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P24462'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P33261'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P33261'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q96SQ9'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q96SQ9'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q9HBI6'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q9HBI6'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q86W10'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q86W10'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q9HCS2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q9HCS2'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q8N118'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q8N118'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P98187'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P98187'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P20813'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P20813'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P24903'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P24903'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'Q16696'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'Q16696'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P20853'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P20853'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:12272,frozenset({'P11509'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
frozenset({'P11509'}),CHEBI:194416,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2457'}"
CHEBI:180814,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2648'}"
frozenset({'P50416'}),CHEBI:180814,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2648'}"
CHEBI:180814,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2648'}"
frozenset({'Q8TCG5'}),CHEBI:180814,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2648'}"
CHEBI:180814,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2648'}"
frozenset({'Q92523'}),CHEBI:180814,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2648'}"
CHEBI:165599,frozenset({'Q8IVM8'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2676'}"
frozenset({'Q8IVM8'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2676'}"
CHEBI:165599,frozenset({'O15245'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2676'}"
frozenset({'O15245'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2676'}"
CHEBI:165599,frozenset({'O43772'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2676'}"
frozenset({'O43772'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2676'}"
CHEBI:165599,frozenset({'Q8N8R3'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2676'}"
frozenset({'Q8N8R3'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2676'}"
CHEBI:165599,frozenset({'Q9H015'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2676'}"
frozenset({'Q9H015'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2676'}"
CHEBI:165599,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2677'}"
frozenset({'P43155'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2677'}"
frozenset({'P43155'}),CHEBI:75105,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2677'}"
CHEBI:75105,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2677'}"
CHEBI:165599,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2677'}"
frozenset({'P23786'}),CHEBI:165599,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2677'}"
frozenset({'P23786'}),CHEBI:75105,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2677'}"
CHEBI:75105,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2677'}"
CHEBI:232891,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2687'}"
frozenset({'P50416'}),CHEBI:232891,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2687'}"
frozenset({'P50416'}),CHEBI:73118,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2687'}"
CHEBI:73118,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2687'}"
CHEBI:232891,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2687'}"
frozenset({'Q8TCG5'}),CHEBI:232891,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2687'}"
frozenset({'Q8TCG5'}),CHEBI:73118,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2687'}"
CHEBI:73118,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2687'}"
CHEBI:232891,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2687'}"
frozenset({'Q92523'}),CHEBI:232891,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2687'}"
frozenset({'Q92523'}),CHEBI:73118,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2687'}"
CHEBI:73118,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2687'}"
CHEBI:78670,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2692'}"
frozenset({'P43155'}),CHEBI:78670,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2692'}"
CHEBI:78670,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2692'}"
frozenset({'P23786'}),CHEBI:78670,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2692'}"
CHEBI:73105,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m', 'r')","{'reverse': False, 'reaction_id': 'HMR_2704'}"
frozenset({'P43155'}),CHEBI:73105,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m', 'r')","{'reverse': True, 'reaction_id': 'HMR_2704'}"
frozenset({'P43155'}),CHEBI:65059,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m', 'r')","{'reverse': False, 'reaction_id': 'HMR_2704'}"
CHEBI:65059,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m', 'r')","{'reverse': True, 'reaction_id': 'HMR_2704'}"
CHEBI:73105,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2704'}"
frozenset({'P23786'}),CHEBI:73105,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2704'}"
frozenset({'P23786'}),CHEBI:65059,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2704'}"
CHEBI:65059,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2704'}"
CHEBI:74068,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2705'}"
frozenset({'P50416'}),CHEBI:74068,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2705'}"
frozenset({'P50416'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2705'}"
CHEBI:232902,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2705'}"
CHEBI:74068,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2705'}"
frozenset({'Q8TCG5'}),CHEBI:74068,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2705'}"
frozenset({'Q8TCG5'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2705'}"
CHEBI:232902,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2705'}"
CHEBI:74068,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2705'}"
frozenset({'Q92523'}),CHEBI:74068,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2705'}"
frozenset({'Q92523'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2705'}"
CHEBI:232902,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2705'}"
CHEBI:232446,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2657'}"
frozenset({'P50416'}),CHEBI:232446,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2657'}"
CHEBI:232446,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2657'}"
frozenset({'Q8TCG5'}),CHEBI:232446,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2657'}"
CHEBI:232446,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2657'}"
frozenset({'Q92523'}),CHEBI:232446,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2657'}"
CHEBI:232902,frozenset({'Q8IVM8'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2706'}"
frozenset({'Q8IVM8'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2706'}"
CHEBI:232902,frozenset({'O15245'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2706'}"
frozenset({'O15245'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2706'}"
CHEBI:232902,frozenset({'O43772'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2706'}"
frozenset({'O43772'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2706'}"
CHEBI:232902,frozenset({'Q8N8R3'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2706'}"
frozenset({'Q8N8R3'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2706'}"
CHEBI:232902,frozenset({'Q9H015'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'HMR_2706'}"
frozenset({'Q9H015'}),CHEBI:232902,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'HMR_2706'}"
CHEBI:77537,frozenset({'P50416'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2666'}"
frozenset({'P50416'}),CHEBI:77537,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2666'}"
CHEBI:77537,frozenset({'Q8TCG5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2666'}"
frozenset({'Q8TCG5'}),CHEBI:77537,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2666'}"
CHEBI:77537,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': False, 'reaction_id': 'HMR_2666'}"
frozenset({'Q92523'}),CHEBI:77537,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('c',)","{'reverse': True, 'reaction_id': 'HMR_2666'}"
CHEBI:77537,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2668'}"
frozenset({'P43155'}),CHEBI:77537,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2668'}"
CHEBI:77537,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2668'}"
frozenset({'P23786'}),CHEBI:77537,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2668'}"
CHEBI:232625,frozenset({'P43155'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2710'}"
frozenset({'P43155'}),CHEBI:232625,protein,small_molecule,uniprot,chebi,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': True, 'reaction_id': 'HMR_2710'}"
CHEBI:232625,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Recon3D,1,"('m',)","{'reverse': False, 'reaction_id': 'HMR_2710'}"
